Date,Open,High,Low,Close
"Jul 13, 2022",109.05,109.05,109.05,109.05
"Jul 12, 2022",110.41,110.41,110.41,110.41
"Jul 11, 2022",110.41,110.41,110.41,110.41
"Jul 08, 2022",110.41,110.41,110.41,110.41
"Jul 07, 2022",110.41,110.41,110.41,110.41
"Jul 06, 2022",110.41,110.41,110.41,110.41
"Jul 05, 2022",110.41,110.41,110.41,110.41
"Jul 04, 2022",108.59,110.41,107.23,110.41
"Jul 01, 2022",109.5,109.5,109.05,109.05
"Jun 30, 2022",111.32,111.32,110.86,110.86
"Jun 29, 2022",114.5,114.5,114.04,114.04
"Jun 28, 2022",110.86,111.77,110.86,111.77
"Jun 27, 2022",114.5,114.5,114.5,114.5
"Jun 24, 2022",112.68,112.68,111.77,111.77
"Jun 23, 2022",109.5,109.96,109.05,109.5
"Jun 22, 2022",110.41,110.41,109.05,110.41
"Jun 21, 2022",109.5,114.5,109.5,114.5
"Jun 20, 2022",105.41,105.41,105.41,105.41
"Jun 17, 2022",105.41,105.41,105.41,105.41
"Jun 16, 2022",105.41,105.41,105.41,105.41
"Jun 15, 2022",109.5,109.5,109.5,109.5
"Jun 14, 2022",109.5,109.5,109.5,109.5
"Jun 13, 2022",109.05,109.05,108.14,108.14
"Jun 10, 2022",109.05,109.05,109.05,109.05
"Jun 09, 2022",109.5,110.41,109.5,110.41
"Jun 08, 2022",114.04,114.04,109.96,110.41
"Jun 07, 2022",111.77,112.23,111.77,112.23
"Jun 06, 2022",114.04,114.04,111.32,111.77
"Jun 02, 2022",114.04,114.04,110.41,114.04
"Jun 01, 2022",111.77,113.59,109.05,113.59
"May 31, 2022",103.14,108.14,103.14,108.14
"May 30, 2022",93.14,100.87,93.14,99.96
"May 27, 2022",94.51,94.51,90.87,90.87
"May 26, 2022",92.69,94.05,92.69,93.14
"May 25, 2022",93.14,93.6,93.14,93.6
"May 24, 2022",96.78,96.78,96.78,96.78
"May 23, 2022",97.23,97.23,97.23,97.23
"May 20, 2022",99.96,99.96,99.96,99.96
"May 19, 2022",99.96,99.96,99.96,99.96
"May 18, 2022",99.96,99.96,99.96,99.96
"May 17, 2022",99.96,99.96,99.96,99.96
"May 16, 2022",99.96,99.96,99.96,99.96
"May 13, 2022",99.96,99.96,99.96,99.96
"May 12, 2022",101.78,101.78,101.78,101.78
"May 11, 2022",101.78,101.78,101.78,101.78
"May 10, 2022",101.78,101.78,101.78,101.78
"May 09, 2022",100.87,102.69,100.87,100.87
"May 06, 2022",104.96,104.96,104.96,104.96
"May 05, 2022",101.78,104.96,101.78,104.96
"May 04, 2022",102.69,102.69,102.69,102.69
"May 03, 2022",102.23,102.69,102.23,102.69
"Apr 29, 2022",105.87,105.87,105.87,105.87
"Apr 28, 2022",105.87,105.87,105.87,105.87
"Apr 27, 2022",105.41,105.41,104.05,104.5
"Apr 26, 2022",108.14,109.05,107.23,107.68
"Apr 25, 2022",113.14,113.14,111.77,112.68
"Apr 22, 2022",120.41,120.41,114.95,114.95
"Apr 21, 2022",123.13,123.13,123.13,123.13
"Apr 20, 2022",121.31,121.31,121.31,121.31
"Apr 19, 2022",119.04,119.04,119.04,119.04
"Apr 18, 2022",118.59,118.59,118.59,118.59
"Apr 15, 2022",121.31,121.31,121.31,121.31
"Apr 14, 2022",121.31,121.31,121.31,121.31
"Apr 13, 2022",121.31,121.31,121.31,121.31
"Apr 12, 2022",123.59,123.59,120.86,121.31
"Apr 11, 2022",124.04,124.04,124.04,124.04
"Apr 08, 2022",124.04,124.04,124.04,124.04
"Apr 07, 2022",124.04,124.04,124.04,124.04
"Apr 06, 2022",123.59,125.4,123.59,124.04
"Apr 01, 2022",125.86,125.86,125.86,125.86
"Mar 31, 2022",126.31,126.31,125.86,125.86
"Mar 30, 2022",126.31,127.68,125.86,125.86
"Mar 29, 2022",123.59,123.59,123.59,123.59
"Mar 28, 2022",127.68,129.04,125.86,126.77
"Mar 25, 2022",124.95,124.95,124.95,124.95
"Mar 24, 2022",128.13,128.13,128.13,128.13
"Mar 23, 2022",128.13,128.13,128.13,128.13
"Mar 22, 2022",128.13,128.13,128.13,128.13
"Mar 21, 2022",128.13,128.13,128.13,128.13
"Mar 18, 2022",123.59,126.31,122.68,124.95
"Mar 17, 2022",120.86,120.86,120.86,120.86
"Mar 16, 2022",119.95,120.86,119.95,120.86
"Mar 15, 2022",124.49,124.49,122.68,122.68
"Mar 14, 2022",129.49,129.95,125.86,126.77
"Mar 11, 2022",129.49,129.95,129.04,129.49
"Mar 10, 2022",129.49,129.49,129.49,129.49
"Mar 09, 2022",127.22,127.22,127.22,127.22
"Mar 08, 2022",123.59,124.49,123.59,124.49
"Mar 07, 2022",124.04,124.04,124.04,124.04
"Mar 04, 2022",125.86,125.86,125.86,125.86
"Mar 03, 2022",125.86,125.86,125.86,125.86
"Mar 02, 2022",124.04,125.86,124.04,125.86
"Mar 01, 2022",124.95,124.95,124.95,124.95
"Feb 25, 2022",124.95,124.95,124.95,124.95
"Feb 24, 2022",124.95,126.31,124.49,124.95
"Feb 23, 2022",129.49,129.49,129.49,129.49
"Feb 22, 2022",129.49,129.49,129.49,129.49
"Feb 21, 2022",129.04,129.04,129.04,129.04
"Feb 18, 2022",128.58,128.58,128.58,128.58
"Feb 17, 2022",128.13,128.13,128.13,128.13
"Feb 16, 2022",133.13,133.13,128.13,128.13
"Feb 15, 2022",133.13,133.13,131.76,131.76
"Feb 14, 2022",132.22,132.67,129.04,130.86
"Feb 11, 2022",131.31,131.76,129.95,131.76
"Feb 10, 2022",131.31,131.31,131.31,131.31
"Feb 09, 2022",131.76,131.76,128.13,131.31
"Feb 08, 2022",127.22,129.49,127.22,129.04
"Feb 07, 2022",126.77,126.77,126.31,126.31
"Jan 26, 2022",126.77,126.77,126.77,126.77
"Jan 25, 2022",122.22,126.77,122.22,126.77
"Jan 24, 2022",124.49,124.49,124.49,124.49
"Jan 21, 2022",124.49,124.49,124.49,124.49
"Jan 20, 2022",126.77,126.77,124.49,124.49
"Jan 19, 2022",124.95,124.95,124.95,124.95
"Jan 18, 2022",122.22,122.68,122.22,122.68
"Jan 17, 2022",122.22,123.13,121.77,123.13
"Jan 14, 2022",122.68,122.68,122.68,122.68
"Jan 13, 2022",127.68,127.68,127.68,127.68
"Jan 12, 2022",127.68,127.68,127.68,127.68
"Jan 11, 2022",123.59,124.95,123.59,124.95
"Jan 10, 2022",123.59,124.49,123.59,124.49
"Jan 07, 2022",131.31,132.22,126.31,126.31
"Jan 06, 2022",131.31,131.76,130.86,131.31
"Jan 05, 2022",133.58,133.58,131.76,132.22
"Jan 04, 2022",133.58,134.49,133.58,133.58
"Jan 03, 2022",138.13,138.13,133.58,133.58
"Dec 30, 2021",138.13,138.13,138.13,138.13
"Dec 29, 2021",138.13,138.13,138.13,138.13
"Dec 28, 2021",133.58,138.13,133.58,138.13
"Dec 27, 2021",138.13,138.13,138.13,138.13
"Dec 24, 2021",136.76,137.67,134.95,137.67
"Dec 23, 2021",138.13,138.13,135.4,136.76
"Dec 22, 2021",136.31,136.31,136.31,136.31
"Dec 21, 2021",136.31,136.31,136.31,136.31
"Dec 20, 2021",136.31,136.31,136.31,136.31
"Dec 17, 2021",136.31,136.31,136.31,136.31
"Dec 16, 2021",136.31,136.31,136.31,136.31
"Dec 15, 2021",134.04,138.13,132.67,136.31
"Dec 14, 2021",134.04,134.04,134.04,134.04
"Dec 13, 2021",139.03,139.03,134.04,138.58
"Dec 10, 2021",139.03,139.03,136.31,136.31
"Dec 09, 2021",138.13,139.49,136.76,136.76
"Dec 08, 2021",138.13,138.13,138.13,138.13
"Dec 07, 2021",138.13,138.13,138.13,138.13
"Dec 06, 2021",136.31,136.76,132.67,136.31
"Dec 03, 2021",133.58,134.49,132.22,134.49
"Dec 02, 2021",137.67,137.67,137.67,137.67
"Dec 01, 2021",138.13,138.13,134.04,134.04
"Nov 30, 2021",138.13,138.13,134.49,135.4
"Nov 29, 2021",135.85,135.85,135.85,135.85
"Nov 26, 2021",136.31,136.31,135.85,135.85
"Nov 25, 2021",136.31,139.94,136.31,139.94
"Nov 24, 2021",136.31,139.49,136.31,139.49
"Nov 23, 2021",136.31,139.03,136.31,139.03
"Nov 22, 2021",141.31,141.31,136.31,136.76
"Nov 19, 2021",137.22,138.13,137.22,138.13
"Nov 18, 2021",138.58,138.58,137.67,138.13
"Nov 17, 2021",138.58,141.31,136.31,141.31
"Nov 16, 2021",140.4,142.67,139.49,139.94
"Nov 15, 2021",141.76,143.12,141.31,142.21
"Nov 12, 2021",142.67,143.12,138.13,142.21
"Nov 11, 2021",150.39,150.39,143.58,144.49
"Nov 10, 2021",134.49,152.21,134.49,148.58
"Nov 09, 2021",132.67,133.58,131.76,132.22
"Nov 08, 2021",129.49,133.13,129.49,132.67
"Nov 05, 2021",127.22,129.49,126.77,129.49
"Nov 04, 2021",124.49,125.4,124.49,125.4
"Nov 03, 2021",125.4,127.22,124.49,124.49
"Nov 02, 2021",126.31,126.31,126.31,126.31
"Nov 01, 2021",120.86,126.31,120.41,126.31
"Oct 29, 2021",120.86,120.86,120.86,120.86
"Oct 28, 2021",119.5,119.95,119.5,119.95
"Oct 27, 2021",119.5,121.77,119.5,121.77
"Oct 26, 2021",118.13,120.86,118.13,119.95
"Oct 25, 2021",122.68,122.68,122.68,122.68
"Oct 22, 2021",118.59,119.04,118.13,118.13
"Oct 21, 2021",123.13,123.13,123.13,123.13
"Oct 20, 2021",119.5,123.13,119.5,123.13
"Oct 19, 2021",123.13,123.13,122.22,122.22
"Oct 18, 2021",122.68,122.68,121.77,121.77
"Oct 15, 2021",122.68,123.13,122.68,123.13
"Oct 14, 2021",121.77,122.68,118.59,122.68
"Oct 13, 2021",121.31,121.31,119.95,119.95
"Oct 12, 2021",117.23,119.04,116.32,119.04
"Oct 08, 2021",119.95,120.86,118.13,118.59
"Oct 07, 2021",116.32,116.77,115.86,116.32
"Oct 06, 2021",115.86,116.77,115.86,116.77
"Oct 05, 2021",115.86,116.77,115.86,116.77
"Oct 04, 2021",117.23,117.23,115.86,116.77
"Oct 01, 2021",124.04,124.04,118.59,119.95
"Sep 30, 2021",125.4,125.4,120.41,121.31
"Sep 29, 2021",125.4,125.4,120.41,125.4
"Sep 28, 2021",123.59,126.31,122.68,126.31
"Sep 27, 2021",119.95,123.59,119.95,123.13
"Sep 24, 2021",118.13,118.13,117.68,117.68
"Sep 23, 2021",117.23,117.23,115.86,116.32
"Sep 22, 2021",120.41,120.41,117.23,120.41
"Sep 17, 2021",119.04,120.41,119.04,119.95
"Sep 16, 2021",123.59,123.59,120.86,123.13
"Sep 15, 2021",123.59,123.59,119.5,123.59
"Sep 14, 2021",122.22,123.59,119.95,123.13
"Sep 13, 2021",122.22,122.22,122.22,122.22
"Sep 10, 2021",121.77,121.77,117.23,121.77
"Sep 09, 2021",116.77,121.77,116.77,121.77
"Sep 08, 2021",119.04,122.22,116.77,121.31
"Sep 07, 2021",125.86,125.86,118.13,122.22
"Sep 06, 2021",129.04,129.04,122.22,125.4
"Sep 03, 2021",127.22,129.49,127.22,129.04
"Sep 02, 2021",128.13,129.04,124.95,127.22
"Sep 01, 2021",114.5,123.13,113.59,122.68
"Aug 31, 2021",111.32,114.5,111.32,114.5
"Aug 30, 2021",111.77,113.14,111.32,111.77
"Aug 27, 2021",111.32,111.32,111.32,111.32
"Aug 26, 2021",114.95,114.95,111.32,111.32
"Aug 25, 2021",113.14,114.04,110.41,112.68
"Aug 24, 2021",112.68,112.68,109.5,109.5
"Aug 23, 2021",104.5,110.41,104.5,108.14
"Aug 20, 2021",104.5,104.5,104.5,104.5
"Aug 19, 2021",105.41,105.41,101.78,101.78
"Aug 18, 2021",100.87,104.96,100.87,104.96
"Aug 17, 2021",101.78,105.41,101.32,105.41
"Aug 16, 2021",106.77,106.77,102.23,102.23
"Aug 13, 2021",107.23,107.68,107.23,107.68
"Aug 12, 2021",108.59,108.59,108.59,108.59
"Aug 11, 2021",110.41,111.77,110.41,111.77
"Aug 10, 2021",111.77,111.77,110.41,110.41
"Aug 09, 2021",112.23,113.59,111.32,113.59
"Aug 06, 2021",112.23,112.23,112.23,112.23
"Aug 05, 2021",115.86,115.86,115.86,115.86
"Aug 04, 2021",115.86,115.86,115.86,115.86
"Aug 03, 2021",115.41,115.41,114.5,114.5
"Aug 02, 2021",114.5,114.95,114.5,114.95
"Jul 30, 2021",114.95,114.95,114.95,114.95
"Jul 29, 2021",109.96,115.41,109.96,114.95
"Jul 28, 2021",110.86,111.77,109.96,109.96
"Jul 27, 2021",114.95,115.41,111.32,111.32
"Jul 26, 2021",115.41,116.77,113.59,116.32
"Jul 23, 2021",114.04,115.41,112.23,114.5
"Jul 22, 2021",107.23,113.59,107.23,112.23
"Jul 21, 2021",105.87,105.87,105.87,105.87
"Jul 20, 2021",108.59,108.59,108.14,108.14
"Jul 19, 2021",106.77,106.77,105.41,105.41
"Jul 16, 2021",105.87,105.87,105.87,105.87
"Jul 15, 2021",105.41,105.87,104.96,105.87
"Jul 14, 2021",103.59,106.77,103.59,105.41
"Jul 13, 2021",105.41,105.87,104.05,104.05
"Jul 12, 2021",105.41,105.87,105.41,105.41
"Jul 09, 2021",105.87,106.32,105.41,105.41
"Jul 08, 2021",105.41,108.14,105.41,106.32
"Jul 07, 2021",109.96,110.41,106.77,107.23
"Jul 06, 2021",114.04,114.04,109.96,110.41
"Jul 05, 2021",110.41,112.68,110.41,111.32
"Jul 02, 2021",106.77,110.41,106.77,107.68
"Jul 01, 2021",105.41,109.96,105.41,109.05
"Jun 30, 2021",105.41,105.41,105.41,105.41
"Jun 29, 2021",106.77,108.14,103.14,103.59
"Jun 28, 2021",103.14,104.5,102.23,104.5
"Jun 25, 2021",104.05,104.96,103.59,103.59
"Jun 24, 2021",107.23,107.23,103.59,104.05
"Jun 23, 2021",110.41,114.5,109.5,109.96
"Jun 22, 2021",108.59,114.5,107.68,114.5
"Jun 21, 2021",106.77,110.41,106.32,108.14
"Jun 18, 2021",108.14,108.14,103.14,103.14
"Jun 17, 2021",101.78,112.68,101.32,111.77
"Jun 16, 2021",101.32,103.14,101.32,101.78
"Jun 15, 2021",99.51,103.14,99.51,101.32
"Jun 11, 2021",103.59,103.59,99.51,102.69
"Jun 10, 2021",102.69,103.59,101.32,102.69
"Jun 09, 2021",94.05,106.32,94.05,102.69
"Jun 08, 2021",87.24,87.24,87.24,87.24
"Jun 07, 2021",87.24,87.24,87.24,87.24
"Jun 04, 2021",87.24,87.24,87.24,87.24
"Jun 03, 2021",87.24,87.24,87.24,87.24
"Jun 02, 2021",87.24,87.24,87.24,87.24
"Jun 01, 2021",87.24,87.24,87.24,87.24
"May 31, 2021",87.24,87.24,87.24,87.24
"May 28, 2021",87.24,87.24,87.24,87.24
"May 27, 2021",87.24,87.24,87.24,87.24
"May 26, 2021",87.24,87.24,87.24,87.24
"May 25, 2021",87.24,87.24,87.24,87.24
"May 24, 2021",87.24,87.24,87.24,87.24
"May 21, 2021",86.33,89.51,86.33,87.24
"May 20, 2021",88.87,89.96,86.78,86.78
"May 19, 2021",90.87,90.87,86.33,86.33
"May 18, 2021",83.6,94.96,83.15,89.96
"May 17, 2021",89.96,89.96,81.78,82.15
"May 14, 2021",96.78,99.96,96.32,97.23
"May 13, 2021",94.96,101.78,94.51,99.05
"May 12, 2021",99.96,101.78,89.05,97.69
"May 11, 2021",112.68,112.68,101.78,103.59
"May 10, 2021",114.5,117.23,110.86,113.14
"May 07, 2021",107.68,116.77,107.68,114.95
"May 06, 2021",104.05,107.23,104.05,106.77
"May 05, 2021",107.68,107.68,104.05,104.96
"May 04, 2021",108.14,109.05,99.51,104.05
"May 03, 2021",119.04,119.04,108.14,109.05
"Apr 29, 2021",116.32,119.95,113.59,118.59
"Apr 28, 2021",119.95,120.86,114.04,116.77
"Apr 27, 2021",120.41,122.22,116.32,119.5
"Apr 26, 2021",109.05,121.77,108.14,118.59
"Apr 23, 2021",118.59,118.59,106.32,109.05
"Apr 22, 2021",118.59,125.4,113.14,118.59
"Apr 21, 2021",83.06,116.32,83.06,111.77
"Apr 20, 2021",79.51,83.15,79.51,83.15
"Apr 19, 2021",78.06,81.78,77.7,79.97
"Apr 16, 2021",79.06,79.06,77.79,77.79
"Apr 15, 2021",78.79,78.79,75.97,77.97
"Apr 14, 2021",79.06,79.97,78.6,78.88
"Apr 13, 2021",79.51,79.51,79.51,79.51
"Apr 12, 2021",79.33,79.51,79.33,79.51
"Apr 09, 2021",78.88,78.88,78.79,78.88
"Apr 08, 2021",79.06,79.06,77.15,78.06
"Apr 07, 2021",79.69,79.97,79.69,79.97
"Apr 01, 2021",83.78,83.78,79.97,80.88
"Mar 31, 2021",85.42,85.42,81.15,82.24
"Mar 30, 2021",86.24,86.24,84.6,85.42
"Mar 29, 2021",82.69,86.06,82.69,85.51
"Mar 26, 2021",81.78,82.06,80.88,81.78
"Mar 25, 2021",77.51,81.78,77.24,81.33
"Mar 24, 2021",75.42,78.15,75.15,77.24
"Mar 23, 2021",74.97,76.97,74.06,75.97
"Mar 22, 2021",75.61,75.88,75.42,75.42
"Mar 19, 2021",72.43,76.42,72.24,72.61
"Mar 18, 2021",71.7,72.88,70.34,72.43
"Mar 17, 2021",71.88,71.88,70.24,70.24
"Mar 16, 2021",70.97,70.97,70.52,70.52
"Mar 15, 2021",70.61,70.61,69.79,69.79
"Mar 12, 2021",69.7,70.06,69.7,70.06
"Mar 11, 2021",71.33,71.33,70.15,70.61
"Mar 10, 2021",70.79,71.33,70.79,71.33
"Mar 09, 2021",69.15,70.61,69.15,70.61
"Mar 08, 2021",68.52,69.15,68.34,68.88
"Mar 05, 2021",67.7,67.7,67.7,67.7
"Mar 04, 2021",67.7,67.7,67.7,67.7
"Mar 03, 2021",67.7,67.7,67.7,67.7
"Mar 02, 2021",67.61,67.61,67.61,67.61
"Feb 26, 2021",67.15,67.43,66.34,66.34
"Feb 25, 2021",67.61,67.61,67.25,67.25
"Feb 24, 2021",68.97,68.97,66.97,67.25
"Feb 23, 2021",66.34,68.06,66.34,68.06
"Feb 22, 2021",66.34,66.52,66.06,66.34
"Feb 19, 2021",66.79,68.15,66.79,67.7
"Feb 18, 2021",67.25,67.25,67.25,67.25
"Feb 17, 2021",66.25,68.15,66.25,68.15
"Feb 05, 2021",65.25,66.25,65.25,66.25
"Feb 04, 2021",66.34,66.34,66.34,66.34
"Feb 03, 2021",66.34,66.34,66.34,66.34
"Feb 02, 2021",65.61,65.88,64.34,65.88
"Feb 01, 2021",65.7,65.7,65.7,65.7
"Jan 29, 2021",65.7,65.7,65.43,65.7
"Jan 28, 2021",65.7,65.7,65.7,65.7
"Jan 27, 2021",66.61,66.61,66.34,66.34
"Jan 26, 2021",66.79,66.79,66.34,66.34
"Jan 25, 2021",67.25,67.34,67.25,67.34
"Jan 22, 2021",67.7,67.79,67.25,67.52
"Jan 21, 2021",67.34,67.79,67.25,67.25
"Jan 20, 2021",67.97,68.79,67.7,67.7
"Jan 19, 2021",67.7,67.97,67.25,67.25
"Jan 18, 2021",66.79,66.79,66.79,66.79
"Jan 15, 2021",66.79,67.06,66.79,66.79
"Jan 14, 2021",67.79,68.15,67.61,67.79
"Jan 13, 2021",68.15,68.15,68.15,68.15
"Jan 12, 2021",67.88,67.88,67.88,67.88
"Jan 11, 2021",67.88,67.88,67.88,67.88
"Jan 08, 2021",68.34,68.34,68.15,68.15
"Jan 07, 2021",67.61,68.97,67.61,68.15
"Jan 06, 2021",68.34,68.34,67.88,67.88
"Jan 05, 2021",69.06,69.06,69.06,69.06
"Jan 04, 2021",70.15,70.15,70.15,70.15
"Dec 31, 2020",71.24,71.24,70.88,71.15
"Dec 30, 2020",69.97,71.52,69.88,71.24
"Dec 29, 2020",69.06,69.97,69.06,69.06
"Dec 28, 2020",68.61,68.79,68.43,68.43
"Dec 25, 2020",68.06,68.06,67.97,67.97
"Dec 24, 2020",68.34,68.43,68.34,68.43
"Dec 23, 2020",68.43,68.43,68.43,68.43
"Dec 22, 2020",68.88,68.88,68.06,68.06
"Dec 21, 2020",68.43,71.43,68.15,68.61
"Dec 18, 2020",66.61,67.97,66.06,67.97
"Dec 17, 2020",66.34,66.52,66.34,66.52
"Dec 16, 2020",66.52,66.79,66.52,66.79
"Dec 15, 2020",66.52,66.52,66.52,66.52
"Dec 14, 2020",68.43,68.43,66.52,66.52
"Dec 11, 2020",68.15,68.15,68.15,68.15
"Dec 10, 2020",71.24,71.33,68.15,68.15
"Dec 09, 2020",71.33,72.24,70.88,71.33
"Dec 08, 2020",71.33,71.33,71.33,71.33
"Dec 07, 2020",69.97,71.43,68.79,68.88
"Dec 04, 2020",68.15,68.43,68.15,68.43
"Dec 03, 2020",66.25,68.06,66.25,68.06
"Dec 02, 2020",65.88,65.97,65.43,65.43
"Dec 01, 2020",66.06,66.06,65.43,65.61
"Nov 30, 2020",66.34,66.34,65.43,65.88
"Nov 27, 2020",66.34,66.34,65.88,66.34
"Nov 26, 2020",66.79,66.79,65.97,65.97
"Nov 25, 2020",66.34,66.34,66.34,66.34
"Nov 24, 2020",66.43,66.43,65.88,66.15
"Nov 23, 2020",66.15,66.79,66.15,66.79
"Nov 20, 2020",67.25,67.25,66.34,66.34
"Nov 19, 2020",67.43,67.7,66.15,67.25
"Nov 18, 2020",67.79,67.88,67.79,67.88
"Nov 17, 2020",69.06,69.06,67.06,67.06
"Nov 16, 2020",70.15,70.15,69.24,69.24
"Nov 13, 2020",70.15,70.15,69.97,69.97
"Nov 12, 2020",70.15,70.15,69.52,69.79
"Nov 11, 2020",69.97,70.24,69.97,70.15
"Nov 10, 2020",69.52,69.88,69.52,69.88
"Nov 09, 2020",69.06,69.88,69.06,69.52
"Nov 06, 2020",69.06,69.52,69.06,69.52
"Nov 05, 2020",69.97,69.97,69.97,69.97
"Nov 04, 2020",69.97,69.97,69.97,69.97
"Nov 03, 2020",69.97,70.61,69.97,70.15
"Nov 02, 2020",70.88,70.88,70.79,70.79
"Oct 30, 2020",71.97,71.97,70.88,70.97
"Oct 29, 2020",70.88,71.79,70.88,71.79
"Oct 28, 2020",71.52,71.52,71.52,71.52
"Oct 27, 2020",71.52,71.52,71.52,71.52
"Oct 26, 2020",71.52,71.52,71.52,71.52
"Oct 23, 2020",71.79,71.79,71.79,71.79
"Oct 22, 2020",71.79,71.79,71.79,71.79
"Oct 21, 2020",72.24,72.52,72.24,72.52
"Oct 20, 2020",72.24,72.24,72.24,72.24
"Oct 19, 2020",72.61,72.61,72.24,72.24
"Oct 16, 2020",71.97,72.61,71.97,72.61
"Oct 15, 2020",72.24,72.24,72.24,72.24
"Oct 14, 2020",72.7,72.7,72.24,72.24
"Oct 13, 2020",73.52,73.52,73.15,73.15
"Oct 12, 2020",73.24,73.24,73.15,73.15
"Oct 08, 2020",73.61,73.88,73.61,73.88
"Oct 07, 2020",74.42,74.52,74.42,74.52
"Oct 06, 2020",73.61,73.61,73.61,73.61
"Oct 05, 2020",72.97,72.97,72.97,72.97
"Sep 30, 2020",73.52,73.52,72.24,72.97
"Sep 29, 2020",73.52,73.52,72.52,72.52
"Sep 28, 2020",73.52,73.52,72.43,72.43
"Sep 25, 2020",73.61,73.61,72.7,73.15
"Sep 24, 2020",72.88,73.61,72.7,73.15
"Sep 23, 2020",72.79,72.88,72.7,72.88
"Sep 22, 2020",74.24,74.24,72.7,72.7
"Sep 21, 2020",74.52,74.97,74.52,74.79
"Sep 18, 2020",77.24,77.42,77.15,77.15
"Sep 17, 2020",77.15,77.15,77.15,77.15
"Sep 16, 2020",79.42,79.42,77.15,77.15
"Sep 15, 2020",81.69,81.69,79.06,79.51
"Sep 14, 2020",83.15,84.69,80.6,81.6
"Sep 11, 2020",75.42,82.88,75.42,82.88
"Sep 10, 2020",71.7,73.61,71.7,73.61
"Sep 09, 2020",70.79,70.88,70.79,70.79
"Sep 08, 2020",69.97,70.06,69.97,70.06
"Sep 07, 2020",69.97,69.97,69.97,69.97
"Sep 04, 2020",69.88,69.97,69.88,69.97
"Sep 03, 2020",69.79,69.88,69.79,69.88
"Sep 02, 2020",69.52,69.52,69.34,69.52
"Sep 01, 2020",69.97,69.97,69.97,69.97
"Aug 31, 2020",69.97,69.97,69.97,69.97
"Aug 28, 2020",70.61,70.61,70.61,70.61
"Aug 27, 2020",70.52,70.61,70.52,70.61
"Aug 26, 2020",69.97,69.97,69.97,69.97
"Aug 25, 2020",69.97,69.97,69.97,69.97
"Aug 24, 2020",70.43,70.43,69.97,69.97
"Aug 21, 2020",70.88,71.06,70.79,71.06
"Aug 20, 2020",70.88,70.88,70.88,70.88
"Aug 19, 2020",71.79,71.79,70.88,70.88
"Aug 18, 2020",70.88,73.42,70.88,71.79
"Aug 17, 2020",74.33,74.7,72.7,73.15
"Aug 14, 2020",75.42,75.61,74.52,74.52
"Aug 13, 2020",76.79,76.79,76.79,76.79
"Aug 12, 2020",76.88,76.88,76.79,76.79
"Aug 11, 2020",78.33,78.33,78.33,78.33
"Aug 10, 2020",78.33,78.33,78.33,78.33
"Aug 07, 2020",78.15,78.15,78.15,78.15
"Aug 06, 2020",78.33,78.33,77.42,78.15
"Aug 05, 2020",77.51,77.79,77.51,77.79
"Aug 04, 2020",77.88,77.97,77.7,77.7
"Aug 03, 2020",78.15,78.15,78.15,78.15
"Jul 31, 2020",78.33,78.33,78.33,78.33
"Jul 30, 2020",78.33,78.6,78.33,78.6
"Jul 29, 2020",78.42,79.33,78.33,78.33
"Jul 28, 2020",79.06,79.24,78.15,78.24
"Jul 27, 2020",79.69,80.24,79.69,79.69
"Jul 24, 2020",61.16,61.16,61.16,61.16
"Jul 23, 2020",61.16,61.16,61.16,61.16
"Jul 22, 2020",61.16,61.16,61.16,61.16
"Jul 21, 2020",61.16,61.16,61.16,61.16
"Jul 20, 2020",61.16,61.16,61.16,61.16
"Jul 17, 2020",61.16,61.16,61.16,61.16
"Jul 16, 2020",61.16,61.16,61.16,61.16
"Jul 15, 2020",61.16,61.16,61.16,61.16
"Jul 14, 2020",61.16,61.16,61.16,61.16
"Jul 13, 2020",61.16,61.16,61.16,61.16
"Jul 10, 2020",61.16,61.16,61.16,61.16
"Jul 09, 2020",61.16,61.16,61.16,61.16
"Jul 08, 2020",61.16,61.16,61.16,61.16
"Jul 07, 2020",61.16,61.16,61.16,61.16
"Jul 06, 2020",61.16,61.16,61.16,61.16
"Jul 03, 2020",61.16,61.16,61.16,61.16
"Jul 02, 2020",61.16,61.16,61.16,61.16
"Jul 01, 2020",61.16,61.16,61.16,61.16
"Jun 30, 2020",61.16,61.16,61.16,61.16
"Jun 29, 2020",61.16,61.16,61.16,61.16
"Jun 24, 2020",61.16,61.16,61.16,61.16
"Jun 23, 2020",61.16,61.16,61.16,61.16
"Jun 22, 2020",61.16,61.16,61.16,61.16
"Jun 19, 2020",61.16,61.16,61.16,61.16
"Jun 18, 2020",61.16,61.16,61.16,61.16
"Jun 17, 2020",61.16,61.16,61.16,61.16
"Jun 16, 2020",61.16,61.16,61.16,61.16
"Jun 15, 2020",61.16,61.16,61.16,61.16
"Jun 12, 2020",61.16,61.16,61.16,61.16
"Jun 11, 2020",61.16,61.16,61.16,61.16
"Jun 10, 2020",61.16,61.16,61.16,61.16
"Jun 09, 2020",61.16,61.16,61.16,61.16
"Jun 08, 2020",61.16,61.16,61.16,61.16
"Jun 05, 2020",61.16,61.16,61.16,61.16
"Jun 04, 2020",61.16,61.16,61.16,61.16
"Jun 03, 2020",61.16,61.16,61.16,61.16
"Jun 02, 2020",61.16,61.16,61.16,61.16
"Jun 01, 2020",61.16,61.16,61.16,61.16
"May 29, 2020",61.16,61.16,61.16,61.16
"May 28, 2020",61.16,61.16,61.16,61.16
"May 27, 2020",61.16,61.16,61.16,61.16
